dataset,datasetId,siteName,siteId,siteVisitName,siteVisitId,siteVisitStartDate,siteVisitEndDate,description
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCABEL0002,http://linked.data.gov.au/dataset/ausplots/site-tcabel0002,20200131,http://linked.data.gov.au/dataset/ausplots/sv-58799,2020-01-31T10:49:45Z,2020-01-31T10:49:45Z,"Ben Lomond National Park. 660m south of Ben Lomond Village, 35km east of Evandale."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATNM0006,http://linked.data.gov.au/dataset/ausplots/site-tcatnm0006,20191126,http://linked.data.gov.au/dataset/ausplots/sv-58800,2019-11-26T10:38:05Z,2019-11-26T10:38:05Z,5km south east of Ross. 78.4km south east of Launceston.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCABEL0001,http://linked.data.gov.au/dataset/ausplots/site-tcabel0001,20200130,http://linked.data.gov.au/dataset/ausplots/sv-58801,2020-01-30T14:41:43Z,2020-01-30T14:41:43Z,Ben Lomond National Park. 1.4km South of Ben Lomond Village. 11.5km East of English Town.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGES0001,http://linked.data.gov.au/dataset/ausplots/site-waages0001,20190801,http://linked.data.gov.au/dataset/ausplots/sv-58802,2019-08-01T15:49:59Z,2019-08-01T15:49:59Z,"Eurardy Reserve. Western boundary.15km west north west of homestead, 41.5km north east of Kalbarri."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCABEL0003,http://linked.data.gov.au/dataset/ausplots/site-tcabel0003,20200131,http://linked.data.gov.au/dataset/ausplots/sv-58803,2020-01-31T16:53:00Z,2020-01-31T16:53:00Z,"Ben Lomond National Park, 250m east Ben Lomond Village. 12.4km south west of Upper Esk."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGES0004,http://linked.data.gov.au/dataset/ausplots/site-waages0004,20190802,http://linked.data.gov.au/dataset/ausplots/sv-58804,2019-08-02T17:04:00Z,2019-08-02T17:04:00Z,"Eurardy Reserve. 8.8km north east of homestead, 59.6 km north east of Kalbarri.
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0002,http://linked.data.gov.au/dataset/ausplots/site-tcatch0002,20200204,http://linked.data.gov.au/dataset/ausplots/sv-58805,2020-02-04T08:29:24Z,2020-02-04T08:29:24Z,"Liawenee Moor. 2.9km south south east of Liawenee, 44.8km south of Deloraine.
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0004,http://linked.data.gov.au/dataset/ausplots/site-tcatch0004,20200205,http://linked.data.gov.au/dataset/ausplots/sv-58806,2020-02-05T14:08:00Z,2020-02-05T14:08:00Z,"Great Lake Conservation Area. 10.8km east of Miena, 1.9km west of Flintstone, 53.6km south east of Deloraine."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0006,http://linked.data.gov.au/dataset/ausplots/site-tcatch0006,20200206,http://linked.data.gov.au/dataset/ausplots/sv-58807,2020-02-06T15:29:07Z,2020-02-06T15:29:07Z,"Liawenee Moor. 5.4km north west of Miena, 7.5km south south west of Liawenee.
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGES0005,http://linked.data.gov.au/dataset/ausplots/site-waages0005,20190803,http://linked.data.gov.au/dataset/ausplots/sv-58808,2019-08-03T10:50:07Z,2019-08-03T10:50:07Z,"Eurardy Reserve. 3.9km north of homestead, 54.2km north east of Kalbarri.
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAAVW0006,http://linked.data.gov.au/dataset/ausplots/site-waaavw0006,20190828,http://linked.data.gov.au/dataset/ausplots/sv-58810,2019-08-28T10:53:00Z,2019-08-28T10:53:00Z,"Charles Darwin Reserve. 2.1km south south east of homestead, 103km south east of Morawa.
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0009,http://linked.data.gov.au/dataset/ausplots/site-tcatch0009,20200208,http://linked.data.gov.au/dataset/ausplots/sv-58811,2020-02-08T17:16:07Z,2020-02-08T17:16:07Z,"Central Plateau Conservation Area. 5km west north west of Liawenee, 40.2km south of Deloraine.
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMUR0007,http://linked.data.gov.au/dataset/ausplots/site-waamur0007,20190823,http://linked.data.gov.au/dataset/ausplots/sv-58812,2019-08-23T14:23:26Z,2019-08-23T14:23:26Z,"Boolardy Station, 23.5 km north east of Boolardy homestead. 297km north east of Geraldton"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMUR0004,http://linked.data.gov.au/dataset/ausplots/site-waamur0004,20190822,http://linked.data.gov.au/dataset/ausplots/sv-58813,2019-08-22T11:45:08Z,2019-08-22T11:45:08Z,"Boolardy Station, 54.6km north of Boolardy homestead. 29.2 km north north west of Murchison Radio Observatory."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAYAL0008,http://linked.data.gov.au/dataset/ausplots/site-waayal0008,20190827,http://linked.data.gov.au/dataset/ausplots/sv-58814,2019-08-27T10:20:31Z,2019-08-27T10:20:31Z,"Charles Darwin Reserve. 13.2km north east of homestead, 39.3km west north west of Mount Gibson."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAADAL0005,http://linked.data.gov.au/dataset/ausplots/site-waadal0005,20190706,http://linked.data.gov.au/dataset/ausplots/sv-58815,2019-07-06T12:55:05Z,2019-07-06T12:55:05Z,"Sheffield Mine Lease, 6 km west south west of Mount Jowlaenga homestead. 99km north east of Broome."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAYAL0002,http://linked.data.gov.au/dataset/ausplots/site-waayal0002,20190729,http://linked.data.gov.au/dataset/ausplots/sv-58818,2019-07-29T11:26:45Z,2019-07-29T11:26:45Z,"Edel Land National Park. 11.9km south west of ranger station, 43.4km south west of Denham."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAYAL0007,http://linked.data.gov.au/dataset/ausplots/site-waayal0007,20190826,http://linked.data.gov.au/dataset/ausplots/sv-58819,2019-08-26T18:07:51Z,2019-08-26T18:07:51Z,"Charles Darwin Reserve. 8.9km north of homestead, 97.3km west south west of Morawa.
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAYAL0004,http://linked.data.gov.au/dataset/ausplots/site-waayal0004,20190730,http://linked.data.gov.au/dataset/ausplots/sv-58820,2019-07-30T11:45:44Z,2019-07-30T11:45:44Z,"Edel Land National Park. 12.4km south east of ranger station, 43.5km south west of Denham."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0008,http://linked.data.gov.au/dataset/ausplots/site-tcatch0008,20200208,http://linked.data.gov.au/dataset/ausplots/sv-58821,2020-02-08T09:24:02Z,2020-02-08T09:24:02Z,"Central Plateau Conservation Area. 18km north west of Miena, 37.5km south south west of Deloraine."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0012,http://linked.data.gov.au/dataset/ausplots/site-tcatch0012,20200211,http://linked.data.gov.au/dataset/ausplots/sv-58822,2020-02-11T14:30:56Z,2020-02-11T14:30:56Z,"Silver Plains. 32.7km north north east of Bothwell, 30km north west of Oatlands."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0001,http://linked.data.gov.au/dataset/ausplots/site-tcatch0001,20200202,http://linked.data.gov.au/dataset/ausplots/sv-58823,2020-02-02T17:35:13Z,2020-02-02T17:35:13Z,"Central Plateau Conservation Area. 2.9km north east of Breona, 26.7km south of Deloraine."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0005,http://linked.data.gov.au/dataset/ausplots/site-tcatch0005,20200206,http://linked.data.gov.au/dataset/ausplots/sv-58824,2020-02-06T11:23:28Z,2020-02-06T11:23:28Z,"Liawenee Moor. 3.7km north west of Miena, 8.7km south of Liawenee."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0003,http://linked.data.gov.au/dataset/ausplots/site-tcatch0003,20200204,http://linked.data.gov.au/dataset/ausplots/sv-58825,2020-02-04T17:57:33Z,2020-02-04T17:57:33Z,"Liawenee Moor. 3.9km north west of Miena, 49.1km south of Deloraine."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0010,http://linked.data.gov.au/dataset/ausplots/site-tcatch0010,20200209,http://linked.data.gov.au/dataset/ausplots/sv-58826,2020-02-09T08:57:47Z,2020-02-09T08:57:47Z,"Central Plateau Conservation Area. 1.8km south west of Breona, 30.6km south of Deloraine."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0011,http://linked.data.gov.au/dataset/ausplots/site-tcatch0011,20200210,http://linked.data.gov.au/dataset/ausplots/sv-58827,2020-02-10T10:35:22Z,2020-02-10T10:35:22Z,"Central Plateau Conservation Area. 5.6km north north east of Liawenee, 15.8km north north west of Miena, 36.4km south south east of Deloraine."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAMDD0011,http://linked.data.gov.au/dataset/ausplots/site-saamdd0011,20200709,http://linked.data.gov.au/dataset/ausplots/sv-58828,2020-07-09T14:58:06Z,2020-07-09T14:58:06Z,Brookfield Conservation Park. 8.5km North West of Blanchetown
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0028,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0028,20200915,http://linked.data.gov.au/dataset/ausplots/sv-58829,2020-09-15T15:52:19Z,2020-09-15T15:52:19Z,"Coffin Bay National Park, 10.7km south west of Coffin Bay. 44.7km west south west of Port Licoln"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAMDD0009,http://linked.data.gov.au/dataset/ausplots/site-saamdd0009,20200708,http://linked.data.gov.au/dataset/ausplots/sv-58830,2020-07-08T17:26:26Z,2020-07-08T17:26:26Z,Brookfield Conservation Park. 11.8 km West of Blanchetown
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAMDD0010,http://linked.data.gov.au/dataset/ausplots/site-saamdd0010,20200709,http://linked.data.gov.au/dataset/ausplots/sv-58831,2020-07-09T09:23:33Z,2020-07-09T09:23:33Z,Brookfield Conservation Park. 10.8 km north west of Blanchetown
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAMDD0008,http://linked.data.gov.au/dataset/ausplots/site-saamdd0008,20200707,http://linked.data.gov.au/dataset/ausplots/sv-58832,2020-07-07T16:01:42Z,2020-07-07T16:01:42Z,Brookfield Conservation Park. 9.9 West North West of Blanchetown
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAMDD0007,http://linked.data.gov.au/dataset/ausplots/site-saamdd0007,20200708,http://linked.data.gov.au/dataset/ausplots/sv-58833,2020-07-08T11:38:29Z,2020-07-08T11:38:29Z,Brookfield Conservation Park. 10.5 km West South West of Blanchetown
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0021,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0021,20200911,http://linked.data.gov.au/dataset/ausplots/sv-58834,2020-09-11T16:41:39Z,2020-09-11T16:41:39Z,"Hincks Conservation Park, 37.1km north west of Port Neil. 75.4km west south west of Cowell"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0023,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0023,20200912,http://linked.data.gov.au/dataset/ausplots/sv-58835,2020-09-12T16:26:19Z,2020-09-12T16:26:19Z,"Hincks Wilderness Protected Area, 38.9km north west of Port Neil. 73km west south west of Cowell"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0024,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0024,20200913,http://linked.data.gov.au/dataset/ausplots/sv-58836,2020-09-13T12:25:53Z,2020-09-13T12:25:53Z,"Hincks Conservation Park, 12.8km south west of Pendeen HS. 47.5km north west of Port Niell"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAPCK1007,http://linked.data.gov.au/dataset/ausplots/site-ntapck1007,20181024,http://linked.data.gov.au/dataset/ausplots/sv-58837,2018-10-24T12:00:00Z,2018-10-24T12:00:00Z,"Kakadu National Park, 11km north of Jabiru. 217km east south east of Darwin"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAPCK2009,http://linked.data.gov.au/dataset/ausplots/site-ntapck2009,20181025,http://linked.data.gov.au/dataset/ausplots/sv-58838,2018-10-25T12:00:00Z,2018-10-25T12:00:00Z,Kakadu National Park. 6.2km north north east of Jabiru. 220km east south east of Darwin
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0022,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0022,20200912,http://linked.data.gov.au/dataset/ausplots/sv-58839,2020-09-12T12:13:06Z,2020-09-12T12:13:06Z,"Hincks Conservation Park, 43.8km north west of Port Neil. 85.3km west south west of Cowell"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0012,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0012,20200930,http://linked.data.gov.au/dataset/ausplots/sv-58840,2020-09-30T08:32:49Z,2020-09-30T08:32:49Z,"8.7km north of Marion Bay, 46.0km south west of Warooka."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0009,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0009,20200928,http://linked.data.gov.au/dataset/ausplots/sv-58841,2020-09-28T18:01:54Z,2020-09-28T18:01:54Z,"Innes National Park, 100m east of Pondalowie road. 53.4km south west of Warooka"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0010,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0010,20200929,http://linked.data.gov.au/dataset/ausplots/sv-58842,2020-09-29T09:01:35Z,2020-09-29T09:01:35Z,"Innes National Park, 3.4km north west of Stenhouse bay. 1.6km south west of Warooka"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0026,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0026,20200914,http://linked.data.gov.au/dataset/ausplots/sv-58843,2020-09-14T14:32:29Z,2020-09-14T14:32:29Z,"Coffin Bay National Park, 6.7km south west of Ranger Station. 9.2km south west of Coffin Bay"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0025,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0025,20200914,http://linked.data.gov.au/dataset/ausplots/sv-58844,2020-09-14T13:52:27Z,2020-09-14T13:52:27Z,"Coffin Bay National Park, 7.9km west south west of ranger station. 10.4km west south west of Coffin Bay"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0013,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0013,20201015,http://linked.data.gov.au/dataset/ausplots/sv-58845,2020-10-15T14:44:19Z,2020-10-15T14:44:19Z,Unnamed Heritage Agreement (No.HA583) south of Warrenben Conservation Park. 6.1km sowuth west of Happy Valley homestead.12km west north west of Marion Bay
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0004,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0004,20200819,http://linked.data.gov.au/dataset/ausplots/sv-58846,2020-08-19T11:29:01Z,2020-08-19T11:29:01Z,"Warrenben Conservation Park. 14.1km south west to Marion Bay, 34.5km north east to Warooka."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0011,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0011,20201020,http://linked.data.gov.au/dataset/ausplots/sv-58847,2020-10-20T19:47:23Z,2020-10-20T19:47:23Z,11.1km north east of Marion bay.  37.1km south west of Warooka
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0007,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0007,20200818,http://linked.data.gov.au/dataset/ausplots/sv-58848,2020-08-18T10:53:44Z,2020-08-18T10:53:44Z,"Innes National Park. 2.6 km south east to Stenhouse Bay, 8.8km east north east to Marion Bay."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0008,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0008,20200915,http://linked.data.gov.au/dataset/ausplots/sv-58849,2020-09-15T11:48:37Z,2020-09-15T11:48:37Z,"18.1km south west of Warooka, 31.1km north east of Marion Bay."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0006,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0006,20201001,http://linked.data.gov.au/dataset/ausplots/sv-58850,2020-10-01T13:27:25Z,2020-10-01T13:27:25Z,"Warrenben Conservation Park, approx. 40 m east of Elephant Track (Park boundary) and 930 m north of Yorke Peninsula highway."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0005,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0005,20200917,http://linked.data.gov.au/dataset/ausplots/sv-58851,2020-09-17T14:52:10Z,2020-09-17T14:52:10Z,"Northwest portion of Warrenben CP, approx. 150 m south of access track and 2.5 km south of Ilfracombe Road."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0002,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0002,20200820,http://linked.data.gov.au/dataset/ausplots/sv-58852,2020-08-20T12:54:42Z,2020-08-20T12:54:42Z,12.3km south of Warooka. 31.9km west south west of Edithburgh
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0003,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0003,20200914,http://linked.data.gov.au/dataset/ausplots/sv-58853,2020-09-14T15:46:01Z,2020-09-14T15:46:01Z,"19.5km north east from Marion Bay, 29.4km south east of Warooka."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0027,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0027,20200915,http://linked.data.gov.au/dataset/ausplots/sv-58854,2020-09-15T12:56:05Z,2020-09-15T12:56:05Z,"Coffin Bay National Park, 9.9km west south west of Coffin Bay. 44.4km West of Port Lincoln."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0029,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0029,20210302,http://linked.data.gov.au/dataset/ausplots/sv-58855,2021-03-02T10:54:15Z,2021-03-02T10:54:15Z,"Secret Rocks. 49km south east of Kimba, 65km south west of Whyalla."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0033,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0033,20210304,http://linked.data.gov.au/dataset/ausplots/sv-58859,2021-03-04T20:51:11Z,2021-03-04T20:51:11Z,"Secret Rocks, 40km south east of Kimba. 62.3 north east of Whyalla

"
